3.750536,8.438785,7.115620,6.532546,7.088652,5.768432,6.082251,5.901198,5.991866,6.664798,6.737990,7.051825,7.565391,8.045948,7.873793,7.405332,6.997136,7.359654,8.586559,9.270323,9.084686,9.161020,9.398002,9.079045,8.465237,7.649832,7.277655,7.355285,7.309850,7.333989,7.336900,7.284966,7.225045,7.063266,6.806135,6.630892,6.672856,6.821552,7.021496,7.066886,7.015773,7.047143,6.972114,6.733273,6.446911,6.374499,6.357802,6.252169,6.277377,6.329796,6.497658,6.806812,6.916998,6.736805,6.376502,6.176164,6.341801,6.657521,6.855425,6.688707,6.420298,6.337612,6.308925,6.322296,6.300899,6.268480,6.313826,6.393620,6.443111,6.276925,5.868524,5.477088,5.285066,5.264569,5.441957,5.773989,5.968879,6.061894,6.146561,6.135740,6.154842,6.260685,6.393032,6.441390,6.570588,6.813439,6.839160,6.807097,6.836762,6.868103,6.944849,6.947808,6.929358,6.847665,6.725434,6.791376,6.832960,6.746304,6.595413,6.468894,6.513187,6.479009,6.398916,6.426038,6.498782,6.722271,6.852847,6.746368,6.703002,6.700382,6.638054,6.625020,6.647966,6.700054,6.864087,6.983953,6.955097,6.957024,6.929848,6.821042,6.720963,6.668558,6.719937,6.822958,6.965354,7.038712,6.986055,6.927220
6.815481,6.707322,6.700729,6.773173,6.948351,7.046946,6.980017,6.959884,6.987892,7.059449,7.149667,7.108406,7.085206,7.129019,7.140631,7.221869,7.310123,7.159811,6.872414,6.570074,6.261099,6.207587,6.294783,6.387982,6.493382,6.404865,6.334816,6.402301,6.417792,6.345587,6.186922,6.105571,6.153657,6.159021,6.077969,6.000988,6.151372,6.654599,7.310683,7.580126,7.063919,6.264469,6.018395,6.209637,6.392404,6.528692,6.425956,6.159737,5.935330,5.743339,5.672464,5.805662,6.058904,6.205352,6.286983,6.452453,6.671343,6.910192,7.220777,7.600915,7.850190,7.873834,7.767461,7.603010,7.513421,7.516023,7.543994,7.585448,7.553119,7.389699,7.194391,7.172809,7.374549,7.774067,8.105954,8.143335,7.955922,7.587711,7.381800,7.352222,7.251342,7.175719,7.103891,6.980570,6.749092,6.622581,6.713396,6.817318,6.980672,7.043946,7.005004,7.059371,7.088368,7.119806,7.166435,7.140088,7.090775,7.038880,6.967182,6.821693,6.719821,6.782339,6.819110,6.817840,6.846357,6.896144,7.021706,7.197650,7.438223,7.576747,7.520178,7.451576,7.224774,6.958439,6.893939,6.732043,6.478578,6.393723,6.485626,6.763211,7.123783,7.334393,7.557797,7.847849,8.028325,8.128834,7.908582,7.420771
7.729813,7.733805,7.661694,7.489249,7.371655,7.414791,7.404689,7.390326,7.415201,7.413538,7.447168,7.468966,7.493008,7.567990,7.637685,7.657474,7.650659,7.641443,7.600765,7.503056,7.440262,7.452467,7.450397,7.438657,7.425412,7.400604,7.380978,7.371462,7.360936,7.327819,7.328677,7.366149,7.371562,7.366696,7.365890,7.369065,7.370544,7.337721,7.308364,7.297432,7.294364,7.355000,7.432436,7.426153,7.416866,7.438533,7.440329,7.455587,7.470235,7.416774,7.356411,7.389284,7.419254,7.424089,7.512289,7.591131,7.535027,7.443227,7.394008,7.381267,7.391834,7.367300,7.327106,7.313925,7.359003,7.407946,7.391455,7.398456,7.417939,7.383271,7.353771,7.331047,7.303942,7.345385,7.416283,7.509455,7.605049,7.541448,7.482788,7.493314,7.380441,7.305949,7.339902,7.364901,7.446928,7.508268,7.508052,7.568926,7.593429,7.576182,7.536513,7.404147,7.313673,7.300545,7.276613,7.200665,7.126416,7.136681,7.180955,7.283267,7.433303,7.491552,7.425421,7.371535,7.477820,7.646736,7.695742,7.659618,7.653044,7.819501,8.025398,7.983658,7.855524,7.634398,7.365731,7.306555,7.344780,7.485732,7.753968,7.867419,7.593144,7.272672,7.283174,7.458894,7.624176,7.624656,7.442402,7.216200
7.124388,7.149901,7.120461,7.103316,7.064903,6.988751,6.923216,6.893127,6.869851,6.784789,6.676947,6.578075,6.556659,6.614147,6.718985,6.803659,6.856668,6.998574,7.080108,6.945160,6.812033,6.819845,6.850133,6.882988,6.907283,6.866859,6.769899,6.653852,6.613165,6.604052,6.523840,6.411020,6.343375,6.326349,6.380833,6.480206,6.546714,6.665880,6.921861,7.242709,7.437576,7.469685,7.399499,7.317521,7.283488,7.094230,6.834351,6.718807,6.695269,6.702300,6.694095,6.742534,6.925368,7.119090,7.184057,7.195073,7.260755,7.339317,7.361630,7.348632,7.351941,7.352834,7.320361,7.214618,7.115529,7.121639,7.180962,7.236393,7.222346,7.199699,7.193565,7.168611,7.202705,7.234483,7.271954,7.399108,7.548595,7.625121,7.555588,7.367879,7.188037,7.154699,7.289970,7.403769,7.355461,7.244414,7.159608,7.154618,7.155525,7.114094,7.172713,7.263534,7.307317,7.328509,7.378252,7.450906,7.444502,7.363480,7.286297,7.331445,7.395219,7.383711,7.363107,7.303911,7.197279,7.093812,7.100273,7.135886,7.358565,7.737857,7.765729,7.627280,7.569912,7.602968,7.751758,7.879136,7.936721,7.927868,7.928166,7.868918,7.719996,7.613311,7.493396,7.383115,7.363433,7.348550,7.318132,7.301170
7.871532,7.771252,7.712534,7.660053,7.569154,7.542879,7.514812,7.399264,7.332120,7.418153,7.615199,7.813882,7.870625,7.858613,7.881341,7.891981,7.906726,7.859545,7.700944,7.588489,7.591088,7.565936,7.526697,7.540979,7.541985,7.554884,7.588161,7.615039,7.645495,7.693713,7.728101,7.716923,7.665227,7.597073,7.568827,7.532551,7.516266,7.534496,7.529715,7.541553,7.579821,7.651452,7.676457,7.638166,7.615859,7.617561,7.638181,7.672593,7.706755,7.702597,7.701884,7.709638,7.668536,7.621921,7.619367,7.619202,7.569925,7.528939,7.536230,7.520087,7.497100,7.550471,7.632081,7.662613,7.662909,7.671303,7.671513,7.649524,7.622952,7.590870,7.567509,7.577872,7.623970,7.669872,7.670009,7.674588,7.678264,7.613131,7.532050,7.504482,7.480222,7.457932,7.502322,7.587181,7.636714,7.680048,7.751855,7.697363,7.615111,7.631720,7.624932,7.618637,7.598886,7.571696,7.582744,7.572170,7.555193,7.554696,7.553731,7.560531,7.618654,7.680370,7.631194,7.589615,7.624570,7.629415,7.624763,7.632868,7.635708,7.637294,7.637299,7.640376,7.648056,7.672899,7.703783,7.708263,7.687423,7.666737,7.649873,7.597391,7.544225,7.543945,7.546878,7.556868,7.587444,7.639687,7.692228,7.663727
7.640064,7.643192,7.621935,7.637027,7.652230,7.661026,7.626432,7.567130,7.582203,7.584449,7.553862,7.503687,7.462632,7.520141,7.587788,7.608494,7.632379,7.684186,7.750454,7.770766,7.776585,7.770037,7.744142,7.718452,7.651899,7.600064,7.583558,7.603521,7.636626,7.627624,7.613007,7.595576,7.593523,7.629090,7.681155,7.720184,7.747717,7.768212,7.764177,7.748899,7.699150,7.626160,7.578339,7.563794,7.575263,7.581849,7.605965,7.639986,7.632122,7.619747,7.613359,7.613925,7.622863,7.633547,7.649627,7.644257,7.652531,7.668296,7.661262,7.624409,7.577947,7.602852,7.629313,7.660368,7.780458,7.838085,7.800377,7.755078,7.704198,7.650356,7.560739,7.526991,7.557822,7.557764,7.578935,7.624029,7.671562,7.700797,7.712464,7.722932,7.718606,7.718659,7.704494,7.659638,7.625935,7.624242,7.667744,7.732891,7.739398,7.696519,7.627430,7.574486,7.562108,7.538626,7.538226,7.568718,7.592292,7.635966,7.713128,7.735267,7.706394,7.704272,7.708817,7.713823,7.706384,7.675956,7.646831,7.630719,7.579446,7.527771,7.577845,7.623093,7.607180,7.638327,7.673076,7.671430,7.717161,7.754865,7.737318,7.706618,7.667943,7.679135,7.693112,7.654353,7.631862,7.667068,7.704979,7.672498
7.701751,7.822577,7.844375,7.813431,7.811787,7.793368,7.773557,7.746244,7.695651,7.691505,7.700467,7.675604,7.656340,7.649681,7.654192,7.709427,7.773656,7.730286,7.683942,7.705949,7.712624,7.742169,7.780285,7.776751,7.783041,7.798013,7.772563,7.744687,7.726114,7.669711,7.635897,7.673842,7.725896,7.749126,7.743668,7.757253,7.811874,7.847161,7.808374,7.725960,7.669146,7.646723,7.632190,7.660866,7.733093,7.763624,7.755187,7.738811,7.717789,7.749821,7.787674,7.757633,7.741588,7.788152,7.827808,7.797636,7.772092,7.813634,7.864206,7.881980,7.821099,7.712003,7.659961,7.654923,7.654822,7.727760,7.823208,7.810267,7.766284,7.724118,7.696699,7.696792,7.673597,7.703653,7.786407,7.834158,7.826246,7.805827,7.778639,7.758392,7.779882,7.809076,7.831278,7.831048,7.779718,7.725635,7.747712,7.764231,7.748559,7.803889,7.864948,7.858284,7.835082,7.819477,7.820196,7.804364,7.773332,7.776692,7.768894,7.750530,7.728375,7.712424,7.730888,7.768096,7.801491,7.796817,7.798963,7.824047,7.839634,7.824849,7.793895,7.782774,7.768733,7.741571,7.719525,7.734865,7.750924,7.717794,7.692221,7.701359,7.728891,7.787990,7.824310,7.820120,7.829162,7.827056,7.821578,7.816695
7.761026,7.689710,7.669365,7.678383,7.695726,7.791718,7.909162,7.913294,7.870373,7.838926,7.789722,7.720839,7.665964,7.654980,7.675917,7.698616,7.688385,7.672417,7.664292,7.671318,7.726285,7.785639,7.819689,7.848820,7.840851,7.828487,7.850122,7.873659,7.891068,7.859655,7.774905,7.725502,7.753557,7.768285,7.737337,7.721654,7.737938,7.754152,7.747082,7.782770,7.828300,7.815094,7.832533,7.873622,7.885336,7.892425,7.856658,7.801000,7.797176,7.847919,7.910897,7.922072,7.919578,7.872560,7.767702,7.753194,7.789894,7.802325,7.764460,7.707713,7.696350,7.618451,7.521354,7.511891,7.545236,7.578138,7.550116,7.518716,7.527877,7.525592,7.526978,7.500955,7.413780,7.364129,7.410880,7.489213,7.591758,7.705128,7.811757,7.901684,7.903526,7.821754,7.747055,7.766512,7.780492,7.718632,7.605079,7.447504,7.374922,7.382756,7.435635,7.575266,7.793190,8.051515,8.207459,8.286062,8.362044,8.367867,8.290633,8.114343,7.940532,7.872484,7.826736,7.691681,7.503696,7.429816,7.456490,7.511288,7.600125,7.614460,7.593893,7.610438,7.601661,7.590326,7.554935,7.499686,7.475064,7.452502,7.423222,7.407824,7.347562,7.254716,7.232097,7.243583,7.239238,7.311263,7.420487,7.494466
7.538904,7.593979,7.653123,7.634610,7.638037,7.647437,7.621051,7.576104,7.530724,7.489058,7.421208,7.399303,7.456537,7.529774,7.587125,7.611104,7.627529,7.653745,7.689670,7.732718,7.711441,7.678094,7.679941,7.652304,7.644723,7.739154,7.841652,7.736382,7.586919,7.570784,7.558203,7.564958,7.583026,7.579862,7.583062,7.592833,7.608024,7.575662,7.531837,7.538266,7.586100,7.638435,7.630702,7.622842,7.633417,7.656097,7.693243,7.662539,7.639370,7.647632,7.633386,7.587538,7.528453,7.564546,7.600789,7.563146,7.556247,7.602499,7.651845,7.532457,7.382140,7.376087,7.331089,7.393885,7.596681,7.704197,7.770796,7.807903,7.758388,7.710879,7.684899,7.621906,7.608966,7.672657,7.779198,7.845005,7.776170,7.641501,7.516992,7.487231,7.496434,7.485308,7.552482,7.664511,7.752512,7.890596,7.987272,7.903530,7.771336,7.663691,7.596412,7.545745,7.476275,7.384401,7.213934,7.135982,7.248887,7.387211,7.447399,7.447616,7.551405,7.783692,7.937860,8.023231,8.078670,8.017307,7.883873,7.682632,7.489695,7.401155,7.360519,7.428184,7.511546,7.503841,7.559377,7.601779,7.597833,7.667243,7.757113,7.821138,7.820687,7.740715,7.534430,7.275462,7.152938,7.135140,7.176370,7.307801
7.442579,7.500758,7.564872,7.639144,7.680878,7.700962,7.650803,7.539479,7.423287,7.374850,7.394888,7.463394,7.628122,7.711683,7.648977,7.605254,7.577677,7.603019,7.737261,7.909478,8.031608,8.094068,8.118081,8.123868,8.094948,8.045929,8.042514,7.978427,7.773429,7.500826,7.324907,7.274940,7.244448,7.309731,7.450795,7.545382,7.622786,7.720466,7.822077,7.861259,7.843275,7.882449,7.929085,7.879271,7.657964,7.449055,7.522711,7.695178,7.823466,7.776484,7.629013,7.532043,7.442766,7.471375,7.484208,7.484696,7.550797,7.569920,7.649340,7.851943,8.028422,8.105654,8.122114,8.055601,7.878565,7.692512,7.642080,7.750974,7.900931,7.954332,7.952624,7.830050,7.581050,7.507914,7.533458,7.523304,7.551280,7.576538,7.635338,7.716133,7.781188,7.811600,7.810444,7.817289,7.783286,7.671868,7.593465,7.652709,7.721369,7.777018,7.862341,7.879190,7.879155,7.895976,7.888666,7.848607,7.799039,7.797526,7.788553,7.781022,7.850362,7.944967,7.967563,7.913676,7.826641,7.730528,7.664562,7.638456,7.724884,7.854897,7.899866,8.029440,8.154444,8.119000,8.057213,7.881523,7.684556,7.658398,7.668765,7.707346,7.781342,7.786731,7.776499,7.775792,7.758588,7.826682,7.905215,7.888727
